lng,lat
-97.063136,33.026207
-97.063136,33.026207
-97.046848,33.008576
-97.360195,32.884809
-97.360195,32.884809
-97.093401,32.887207
-97.093401,32.887207
-97.128365,33.155102
-97.136101,32.906407
-97.097982,32.949105
-97.163334,33.171718
-97.38499,32.70945
-97.217895,32.977544
-97.278277,32.948468
-97.154516,32.631242
-97.108078,32.894372
-97.321482,32.87041
-97.09959,32.88116
-101.877236,33.576319
-80.799646,35.235792
-97.172984,32.996585
-97.112374,32.961387
-97.108119,32.970338
-82.341862,38.510306
-97.108987,32.752633
-97.171372,32.910114
-97.156467,30.008001
-97.171731,32.908427
-97.075401,32.943447
-97.2982,33.02082
-97.186258,32.967728
-97.176236,32.906759
-97.176236,32.906759
-97.176236,32.906759
-97.063715,33.094096
-97.063715,33.094096
-97.261487,33.006008
-97.261487,33.006008
-97.113694,32.933377
-97.113694,32.933377
-97.170334,32.93523
-97.170334,32.93523
-97.067547,33.08759
-97.067547,33.08759
-97.181898,32.871174
-97.124585,32.927972
-97.216496,32.972875
-97.133298,32.905398
-97.315384,33.039817
-97.336919,32.916596
-97.24426,33.00935
-97.140999,32.880536
-97.070787,32.993734
-97.115313,32.884866
-97.103369,32.896996
-96.939177,32.851999
-96.797964,32.783114
-97.136641,32.987928
-97.155746,33.035644
-81.380314,41.008999
-97.242493,32.939508
-80.195225,40.281904
-97.172754,33.00591
-97.717047,32.742123
-97.147643,32.967024
-97.147643,32.967024
-97.124585,32.927972
-97.355864,32.947585
-97.355864,32.947585
-97.355864,32.947585
-96.818262,33.036366
-97.213108,32.927898
-97.213108,32.927898
-97.213108,32.927898
-98.38984,30.640287
-97.118462,33.093911
-97.118462,33.093911
-97.163501,32.952255
-97.163501,32.952255
-97.205953,32.915032
-97.205953,32.915032
-97.30211,32.908043
-97.203532,32.953209
-97.203532,32.953209
-97.203532,32.953209
-97.203532,32.953209
-97.177037,33.123645
-95.402888,29.724822
-97.202483,32.967948
-97.267563,32.634912
-97.153185,32.892348
-97.086262,32.958966
-97.116099,32.903161
-97.12797,32.963943
-97.093401,32.887207
-97.14559,32.927722
-97.122717,32.93302
-97.09959,32.88116
-96.985915,32.803002
-97.141849,32.853758
-97.10849,32.920157
-84.080942,34.342306
-97.188036,33.014658
-97.134101,32.902949
-97.129827,32.867442
-97.272983,32.962841
-97.168278,32.991746
-97.114615,32.95764
-80.03721,26.609428
-97.135106,33.171183
-97.037048,28.057133
-85.648102,43.019943
-97.107472,32.671512
-96.983965,32.979873
-97.105215,32.893141
-97.161151,32.930176
-97.137993,32.945561
-97.137993,32.945561
-97.187109,32.968983
-73.57581,41.05572
-97.114912,32.962314
-97.114912,32.962314
-97.210852,32.921819
-97.210852,32.921819
-97.210852,32.921819
-98.258697,29.795057
-83.913605,34.029881
-97.123116,32.928732
-97.029262,32.64782
-88.113524,30.66923
-89.060737,42.502348
-97.0696,32.957033
-97.001193,32.980013
-97.130643,32.892989
-97.075531,33.156614
-97.107406,32.912248
-97.196084,33.006889
-97.075248,33.159242
-71.588461,42.477454
-97.129035,32.88845
-97.355868,32.714968
-97.108619,32.89993
-97.12106,32.929133
-97.193504,33.015519
-84.741417,33.514947
-97.110532,32.961924
-97.107629,32.900608
-97.111668,32.911021
-96.985264,33.004151
-97.081824,33.081686
-97.195609,32.931579
-96.573729,32.897404
-96.801395,33.106477
-97.646746,32.760564
-99.326022,34.671548
-96.803861,32.806611
-76.078004,36.732292
-97.083054,33.095817
-97.283625,32.958812
-97.143827,33.03622
-99.773385,32.4033
-96.996799,32.864403
-97.089204,33.007382
-97.156781,33.042331
-97.278082,32.943307
-96.843077,32.945657
-97.228514,33.018741
-97.153342,32.871811
-97.068068,32.570375
-95.470038,29.833287
-98.544715,33.119707
-97.291002,32.920631
-96.831749,32.844084
-97.136487,32.875146
-97.287349,32.883251
-82.50223,27.896429
-71.135668,42.359781
-98.292393,34.570211
-97.129298,33.197851
-115.212232,36.176732
-97.219604,32.94035
-80.123767,26.580061
-102.094673,32.055026
-97.162328,32.654096
-97.181077,32.892195
-97.166424,33.063457
-97.2047,33.07998
-97.18307,32.956329
-97.767379,32.720448
-97.16117,32.934323
-97.24453,32.825145
-97.116652,32.892017
-97.227928,32.904762
-97.390538,32.962912
-97.102695,33.027052
-97.251359,32.915563
-97.286884,32.92484
-97.195125,32.918744
-97.195125,32.918744
-97.09369,32.890063
-97.228537,32.957803
-97.078764,33.010567
-96.767181,32.818998
-96.852997,32.884272
-97.342918,33.170734
-97.232997,33.348145
-97.211532,32.908346
-97.115156,32.878571
-97.262876,32.968449
-97.148995,32.935804
-97.089024,33.025878
-97.08047,32.864092
-97.23038,32.875878
-97.290588,32.926546
-97.196618,32.958565
-98.132883,26.26235
-97.282376,32.960845
-96.996412,32.682754
-97.161817,32.919589
-97.069763,32.941041
-97.089216,32.799551
-97.516454,33.06004
-97.088509,32.87389
-97.076901,32.858724
-97.176225,32.814921
-97.243052,32.912331
-117.346503,47.56299
-97.072584,33.045925
-97.072584,33.045925
-97.05615,33.15315
-73.957166,40.745819
-97.30884,32.92821
-97.075051,32.874674
-85.326997,41.559121
-97.179309,33.006415
-96.952228,32.852691
-93.666514,41.737131
-102.350958,31.89862
-97.274269,32.876661
-98.104154,29.707815
-97.272155,32.899302
-74.361371,40.650516
-97.48746,32.625941
-89.876976,35.216059
-97.262834,32.904166
-97.276439,32.853975
-77.600971,37.694233
-97.154998,32.895704
-97.074522,32.844686
-97.16005,32.871333
-85.953062,39.778413
-97.247944,32.848653
-97.521991,32.900485
-97.385811,32.976442
-97.161662,32.940239
-82.812763,34.380466
-97.193449,33.000767
-96.894868,33.040348
-97.078764,33.010567
-97.230959,32.898487
-97.230959,32.898487
-96.661316,32.674791
-96.661316,32.674791
-97.226617,32.970537
-97.226617,32.970537
-96.93266,32.868108
-95.291184,32.285523
-95.291184,32.285523
-97.209229,32.913139
-97.116836,32.866445
-97.24426,33.00935
-97.24426,33.00935
-96.865598,32.947817
-100.8085,35.665516
-100.8085,35.665516
-97.077355,32.952382
-97.229443,32.901155
-91.561551,42.044519
-91.561551,42.044519
-97.238748,32.969522
-97.238748,32.969522
-97.189612,32.877352
-102.158423,32.005847
-97.162811,32.863635
-97.162811,32.863635
-97.172407,33.007129
-97.172407,33.007129
-97.157532,32.956625
-97.076611,32.950508
-97.076611,32.950508
-97.097404,33.021764
-97.097404,33.021764
-97.04631,33.087573
-99.756694,32.321196
-97.050599,33.020047
-97.077705,33.017191
-97.077705,33.017191
-98.323406,29.493161
-98.323406,29.493161
-97.144366,32.887929
-97.226027,32.968115
-97.229809,33.019756
-97.175527,32.885924
-97.176355,33.004682
-97.08259,32.56755
-96.980369,32.990315
-97.282587,32.959269
-97.169127,32.863936
-97.121288,32.866317
-97.111166,32.895679
-97.169383,32.720829
-97.089216,32.799551
-97.299096,33.089979
-97.088572,32.800388
-97.298504,32.909804
-97.063186,33.04079
-97.091216,32.841266
-97.106303,32.892967
-97.493061,32.627849
-97.243716,32.961206
-97.241838,32.915256
-96.934366,32.875285
-97.101689,33.025001
-82.73928,27.94351
-117.393885,34.480663
-97.038023,32.973001
-97.167699,32.997359
-97.088917,32.868865
-97.213136,32.911977
-97.126289,32.869519
-97.145944,33.067267
-97.164905,32.900596
-97.167546,32.988019
