lng,lat
-97.184426,32.710425
-97.77174,35.412824
-96.066682,31.409879
-97.29289,32.702668
-96.731138,32.814118
-97.142836,32.664809
-102.158853,32.049762
-97.494432,32.764684
-97.101536,32.590136
-93.788868,32.397231
-96.739744,32.801456
-89.754512,35.101358
-117.635415,33.646952
-97.169624,32.996182
-85.60497,42.219008
-97.078895,32.86829
-97.040964,32.765034
-73.964951,40.719745
-97.336296,32.713307
-97.161622,32.650046
-97.372198,32.742183
-97.43123,32.649101
-97.579559,32.812383
-97.185245,32.680754
-97.381175,32.842623
-117.25294,33.088705
-97.34221,32.725901
-97.224096,32.675095
-84.992801,35.495306
-97.417774,32.706809
-99.508619,34.873323
-97.173214,32.704651
-97.225958,32.678106
-97.395569,32.34871
-97.285067,32.811793
-97.38183,32.729702
-97.389097,32.680921
-97.320466,32.228584
-97.328918,32.736412
-97.213342,32.677821
-97.254925,32.655273
-97.215246,32.881267
-96.7315,32.885893
-95.982549,41.143709
-97.222905,32.934113
-97.127243,33.641663
-97.259815,32.656923
-97.207889,32.891053
-122.072701,37.943955
-87.973197,42.06694
-97.426678,32.823035
-101.92572,35.151223
-97.31703,32.94832
-95.43666,29.73995
-97.30252,32.907356
-88.368257,42.076374
-97.176828,32.753329
-97.398663,32.697056
-117.380408,33.226168
-97.381957,32.616027
-97.472958,32.673014
-97.151169,33.200195
-99.075539,31.82615
-97.39109,32.610365
-97.261497,32.970323
-97.394544,32.619204
-101.901413,34.98525
-97.371396,32.678859
-97.113096,32.66841
-97.280153,32.896622
-97.279676,32.87846
-97.365038,32.752003
-97.420092,32.869149
-96.821203,33.035431
-97.218845,32.674519
-97.322437,32.869037
-84.102572,34.046145
-97.121165,32.657513
-97.069435,32.62567
-122.291579,47.61424
-97.272294,32.950157
-97.302703,32.887876
-97.20756,32.88214
-97.456059,32.72555
-97.263664,32.901885
-97.297105,32.557329
-97.156499,32.920926
-97.354271,32.710945
-105.152681,39.938215
-97.089639,32.887428
-96.588251,32.964695
-97.178464,32.709621
-95.794341,36.091505
-93.864792,32.434099
-97.468038,32.7704
-97.151513,32.841758
-90.657635,38.767886
-97.568187,30.732078
-97.277849,32.94661
-84.434385,33.823363
-96.666383,32.759516
-97.217381,32.843565
-88.60296,47.11841
-71.059149,42.658655
-97.781037,32.787915
-122.341908,37.566293
-86.742289,36.123467
-97.340984,32.716935
-96.824461,32.414246
-87.75508,42.113575
-109.266167,41.639355
-97.140636,33.253863
-97.37746,32.614942
-72.531441,42.399607
-97.604693,27.853793
-97.176326,32.66082
-97.253905,32.834049
-111.948796,33.492106
-97.180283,32.793982
-97.290997,32.916344
-117.837485,33.620438
-97.158816,32.928372
-117.06386,32.931088
-97.22405,34.737898
-95.456345,38.614197
-97.246841,32.517296
-93.566701,41.522867
-97.342368,32.897227
-97.123344,32.668089
-97.141181,32.905726
-97.78568,32.4218
-98.50866,29.92397
-97.277193,32.936324
-96.75813,33.172683
-97.134474,33.226166
-97.67649,32.779983
-97.65387,32.383266
-122.028195,37.864625
-97.163494,32.86953
-95.549923,29.745501
-97.428903,32.667348
-97.611357,32.787911
-97.379886,32.747637
-97.326558,32.801051
-97.068978,32.561563
-97.437749,33.044699
-97.279539,32.735441
-115.348038,36.178601
-77.914524,34.209803
-107.775211,39.547773
-96.485179,32.948943
-93.706298,32.355813
-97.272444,32.939586
-96.63845,33.16883
-86.547966,33.329139
-97.1528,32.55257
-96.782686,33.119297
-79.119716,33.499326
-98.491257,34.625816
-74.670838,40.273585
-97.091821,32.777036
-97.119687,32.862194
-97.434285,32.712652
-96.819706,32.763021
-97.07517,32.691013
-94.168342,36.070893
-97.704755,32.791197
-117.640918,33.57106
-97.375497,32.748107
-97.337419,32.726876
-97.143959,33.024941
-97.087056,32.581908
-97.088569,32.6254
-97.088458,32.583856
-97.454366,32.669371
-97.408695,32.656209
-122.296443,37.871797
-97.155204,33.213184
-106.585442,31.837707
-96.838971,33.045874
-97.300221,32.90556
-101.931526,35.162865
-81.378243,28.516128
-97.31687,32.678548
-97.501321,32.949981
-97.488393,32.949667
-97.31,32.728656
-97.428746,32.746549
-97.892991,30.389319
-97.404574,32.981304
-97.067888,32.856585
-97.133163,32.93622
-97.390002,32.62683
-94.63505,39.032271
-96.99016,33.019013
-97.410548,32.633453
-96.988809,32.708905
-97.396183,32.623296
-97.380371,32.930773
-93.967657,36.134087
-97.180844,32.708686
-97.04226,32.678367
-97.60839,32.69684
-97.349422,32.975233
-121.925112,37.792305
-96.811479,32.805276
-97.267676,32.723122
-84.238171,42.863301
-97.006311,32.425492
-117.933012,33.618897
-97.39238,32.670695
-97.247966,32.766076
-97.396674,32.670718
-97.292954,32.522213
-78.51775,38.03002
-97.945802,29.897232
-97.383794,32.692287
-97.157622,32.746509
-97.333614,32.908798
-97.454141,35.205285
-97.091539,32.728471
-97.2047,33.07998
-111.858362,33.324319
-96.31856,30.603827
-97.215963,32.857681
-97.945676,29.776264
-97.135666,32.92604
-94.702788,38.862306
-93.49,44.835415
-94.20101,36.061092
-97.326694,32.699877
-97.166016,32.864459
-96.789117,33.053313
-96.997545,32.970237
-98.453399,29.575283
-97.243775,32.753626
-97.455036,35.652867
-97.069446,32.871917
-98.530574,33.854424
-97.382018,32.693075
-86.78905,36.157895
-97.338847,32.897615
-97.705657,32.824607
-98.579955,33.088513
-97.446784,32.668629
-97.342673,32.728301
-97.080562,32.66186
-96.593436,32.733216
-97.371566,32.711398
-120.930649,37.642014
-97.414674,32.829144
-97.391975,32.653311
-97.329091,32.73482
-97.502002,32.724685
-97.329674,32.733771
-117.11727,32.908578
-97.163228,32.580352
-117.770131,33.829659
-96.97221,32.987662
-84.233131,33.996888
-97.799568,32.751009
-97.379746,32.645541
-97.013365,32.66801
-96.739552,32.880743
-97.361538,32.69474
-97.506238,32.754283
-97.511762,33.062479
-97.640355,32.666043
-97.378875,32.741943
-71.089532,42.346087
-96.341985,30.653669
-95.432237,29.564056
-97.35526,32.709777
-87.859676,42.235968
-101.910469,33.508655
-75.052744,40.027907
-104.202433,32.353655
-97.351317,32.731818
-97.064784,32.664076
-97.358588,32.71525
-97.048829,32.607559
-97.193929,32.926223
-80.274246,37.249343
-97.33367,32.392727
-97.696938,32.432484
-73.91279,40.748956
-80.959065,34.020245
-96.834857,32.819801
-98.215268,32.220909
-97.499267,32.504677
-97.413647,32.705788
-97.36594,32.654345
-97.755618,30.351071
-97.144717,32.872385
-97.181758,32.893822
-97.140101,32.578227
-97.338472,32.750873
-94.165962,36.052187
-80.042675,40.352951
-97.266964,33.01304
-97.088067,33.210481
-97.347987,32.717111
-97.383167,32.712816
-96.828604,32.778453
-98.247826,26.259422
-87.97198,42.251164
-157.802388,21.316733
-97.723186,30.310661
-97.346026,32.715513
-95.455568,29.73071
-97.752366,32.725949
-97.086793,32.891288
-97.212158,33.007033
-97.419495,32.705769
-97.191757,32.852605
-97.227505,32.883933
-97.110963,32.583211
-117.075559,32.967781
-96.655958,33.002395
-97.303784,32.698142
-97.118577,33.109163
-97.285813,32.92107
-97.706976,30.50199
-97.336714,32.564346
-118.37146,34.150233
-97.361754,32.545316
-96.934396,32.611426
-96.70998,32.910198
-97.693734,32.670089
